,,0
68,18,55.93215760864233
68,20,55.957701825787275
68,22,55.98324604293222
68,24,56.008790260077156
68,26,56.0343344772221
68,28,56.05987869436705
68,30,56.45827666799301
68,32,56.49037293674505
68,34,56.5224692054971
68,36,56.55456547424915
68,38,56.5866617430012
68,40,57.054841078155235
68,42,57.03535872187627
68,44,57.01587636559731
68,46,56.99639400931833
68,48,56.976911653039366
68,50,59.16366348824537
68,52,59.15084874184012
68,54,59.13803399543488
68,56,59.125219249029634
68,58,59.112404502624386
68,60,59.09958975621915
68,62,59.053036819657756
70,10,56.175322057836354
70,12,55.92981433725088
70,14,55.96433753267186
70,16,55.99886072809286
70,18,56.03338392351386
70,20,56.067907118934855
70,22,56.10243031435586
70,24,56.136953509776845
70,26,56.17147670519783
70,28,56.20599990061882
70,30,57.18653083785706
70,32,57.20632318296438
70,34,57.22611552807171
70,36,57.245907873179036
70,38,57.265700218286355
70,40,57.28549256339368
70,42,57.27789764406751
70,44,57.27030272474133
70,46,57.26270780541515
70,48,57.25511288608898
70,50,57.247517966762786
70,52,57.23204478813834
70,54,57.21657160951388
70,56,57.20109843088942
70,58,57.18562525226497
70,60,57.1701520736405
72,10,57.340865730107105
72,12,57.10217766842677
72,14,57.13574188619719
72,16,57.1693061039676
72,18,57.20287032173802
72,20,57.23643453950841
72,22,57.26999875727883
72,24,57.30356297504924
72,26,57.33712719281966
72,28,57.37069141059007
72,30,58.323985377349466
72,32,58.34322793509269
72,34,58.36247049283592
72,36,58.38171305057915
72,38,58.40095560832238
72,40,58.42019816606562
72,42,58.41281421672072
72,44,58.40543026737583
72,46,58.39804631803093
72,48,58.390662368686044
72,50,58.38327841934113
72,52,58.36823505123403
72,54,58.353191683126916
72,56,58.3381483150198
72,58,58.32310494691269
74,10,58.44340704171459
74,12,58.21117000872833
74,14,58.2438270854779
74,16,58.27648416222749
74,18,58.30914123897709
74,20,58.34179831572668
74,22,58.37445539247628
74,24,58.407112469225865
74,26,58.43976954597544
74,28,58.472426622725024
74,30,59.39995588768012
74,32,59.418678376295155
74,34,59.437400864910195
74,36,59.456123353525236
74,38,59.47484584214027
74,40,59.493568330755295
74,42,59.48638394760892
74,44,59.479199564462526
74,46,59.47201518131615
74,48,59.464830798169764
74,50,59.457646415023376
74,52,59.44300962443268
74,54,59.42837283384197
74,56,59.41373604325126
76,10,59.48791986323746
76,12,59.261794331119255
76,14,59.29359201111226
76,16,59.32538969110529
76,18,59.357187371098306
76,20,59.38898505109134
76,22,59.420782731084365
76,24,59.452580411077385
76,26,59.48437809107039
76,28,59.516175771063416
76,30,60.41929637115126
76,32,60.43752616269749
76,34,60.455755954243706
76,36,60.473985745789925
76,38,60.49221553733615
76,40,60.51044532888237
76,42,60.503450008450365
76,44,60.49645468801835
76,46,60.48945936758635
76,48,60.48246404715435
76,50,60.47546872672234
76,52,60.46121711483139
76,54,60.446965502940444
78,10,60.47886792468225
78,12,60.25854048313116
78,14,60.28952283799617
78,16,60.32050519286116
78,18,60.35148754772616
78,20,60.38246990259114
78,22,60.413452257456136
78,24,60.44443461232114
78,26,60.475416967186135
78,28,60.50639932205113
78,30,61.38636298367519
78,32,61.404125344668934
78,34,61.42188770566269
78,36,61.43965006665645
78,38,61.45741242765019
78,40,61.47517478864395
78,42,61.468358835402505
78,44,61.461542882161055
78,46,61.45472692891963
78,48,61.44791097567818
78,50,61.441095022436734
78,52,61.42720883649171
80,10,61.420268583054764
80,12,61.20544932754246
80,14,61.23565712353584
80,16,61.265864919529214
80,18,61.29607271552258
80,20,61.32628051151594
80,22,61.3564883075093
80,24,61.38669610350268
80,26,61.416903899496056
80,28,61.44711169548943
80,30,62.30507626557288
80,32,62.322394567541785
80,34,62.3397128695107
80,36,62.357031171479605
80,38,62.37434947344851
80,40,62.391667775417424
80,42,62.38502222100701
80,44,62.3783766665966
80,46,62.371731112186204
80,48,62.3650855577758
80,50,62.35844000336539
82,10,62.315747258092046
82,12,62.106167496616635
82,14,62.13563851709798
82,16,62.16510953757931
82,18,62.19458055806065
82,20,62.22405157854198
82,22,62.25352259902331
82,24,62.28299361950466
82,26,62.312464639986
82,28,62.34193566046734
82,30,63.1789742654268
82,32,63.19587016978671
82,34,63.21276607414662
82,36,63.229661978506535
82,38,63.24655788286644
82,40,63.263453787226354
82,42,63.25697031950889
82,44,63.25048685179141
82,46,63.24400338407394
82,48,63.237519916356476
84,10,63.168584091460914
84,12,62.96399432430635
84,14,62.99276365382384
84,16,63.021532983341345
84,18,63.05030231285884
84,20,63.07907164237632
84,22,63.107840971893815
84,24,63.136610301411324
84,26,63.16537963092882
84,28,63.19414896044632
84,30,64.01125807481151
84,32,64.02775169573427
84,34,64.04424531665704
84,36,64.06073893757981
84,38,64.07723255850259
84,40,64.09372617942536
84,42,64.08739707998687
84,44,64.08106798054838
84,46,64.07473888110991
86,10,63.98175409537073
86,12,63.78192222977791
86,14,63.810022505120564
86,16,63.83812278046324
86,18,63.86622305580592
86,20,63.894323331148584
86,22,63.92242360649125
86,24,63.95052388183393
86,26,63.97862415717659
86,28,64.00672443251926
86,30,64.80483100934109
86,32,64.82094105768425
86,34,64.83705110602742
86,36,64.8531611543706
86,38,64.86927120271376
86,40,64.88538125105694
86,42,64.87919933997749
86,44,64.87301742889804
88,10,64.75796182637558
88,12,64.56267159409168
88,14,64.59013322681291
88,16,64.61759485953415
88,18,64.6450564922554
88,20,64.67251812497665
88,22,64.6999797576979
88,24,64.72744139041914
88,26,64.75490302314039
88,28,64.78236465586164
88,30,65.5623324468466
88,32,65.57807635772743
88,34,65.59382026860825
88,36,65.60956417948908
88,38,65.6253080903699
88,40,65.64105200125073
88,42,65.63501058815035
90,10,65.49967143600243
90,12,65.30879707017732
90,14,65.33572452791279
90,16,65.36265198564828
90,18,65.38957944338375
90,20,65.41650690111923
90,22,65.4434343588547
90,24,65.47036181659018
90,26,65.49728927432567
90,28,65.52421673206113
90,30,66.2869279889878
90,32,66.31086152369195
90,34,66.3347950583961
90,36,66.35872859310025
90,38,66.38266212780438
90,40,66.40659566250852
92,10,66.20913280173245
92,12,66.02240787864267
92,14,66.04874995686217
92,16,66.07509203508164
92,18,66.10143411330114
92,20,66.12777619152062
92,22,66.15411826974011
92,24,66.1804603479596
92,26,66.20680242617908
92,28,66.23314450439858
92,30,66.97927508182684
92,32,67.00268832229828
92,34,67.02610156276974
92,36,67.04951480324118
92,38,67.07292804371262
94,10,66.88840432211227
94,12,66.70565226972651
94,14,66.73143387819665
94,16,66.7572154866668
94,18,66.78299709513695
94,20,66.80877870360706
94,22,66.83456031207722
94,24,66.86034192054736
94,26,66.8861235290175
94,28,66.91190513748762
94,30,67.64216059624721
94,32,67.66507568266606
94,34,67.68799076908493
94,36,67.7109058555038
96,10,67.53937286247626
96,12,67.36042814451521
96,14,67.38567263614222
96,16,67.41091712776922
96,18,67.43616161939624
96,20,67.46140611102325
96,22,67.48665060265027
96,24,67.51189509427728
96,26,67.5371395859043
96,28,67.56238407753129
96,30,68.27742588090005
96,32,68.29986356968517
96,34,68.3223012584703
98,10,68.16377125833559
98,12,67.98847847339415
98,14,68.0132077713145
98,16,68.03793706923483
98,18,68.06266636715517
98,20,68.0873956650755
98,22,68.11212496299585
98,24,68.13685426091618
98,26,68.16158355883653
98,28,68.18631285675684
98,30,68.88676197026095
98,32,68.90874174703005
